relative_path,size_bytes,sha256
02_phase2_replay/figures/benchmark_holdout_mean_final_F1_initial_40.svg,8301,49a63e7860b646853997d0fe22a0a558192367263deb6816c8fe412505e996c9
02_phase2_replay/figures/benchmark_pairwise_jaccard_heatmap_initial_10_presentation.svg,24738,ec6d76e1ca6b99dce21d036adc198cb8e0a67852eabe029db4949825d6a4d639
02_phase2_replay/figures/benchmark_pairwise_jaccard_heatmap_initial_40_presentation.svg,24738,762c167661fde501c8ac211389c6546ba1b471b1e0f9b7a7045f81fd5c89f252
02_phase2_replay/tables/ablation_calibration_summary.csv,1233226,5e3d08df0881d71e89adb9e8e138b9ad13a6e36e6a105fa79a3cf7125277ce0d
02_phase2_replay/tables/ablation_summary.csv,25927,3f5feda5a9d3eb5081f210f15f0325e6b263c803a27608c882443f21f98038de
02_phase2_replay/tables/benchmark_strategy_summary.csv,11058,d9e79a07e797a13a5477ae9f9e0680a492e36ec267e30f6566b675ff5f535462
02_phase2_replay/tables/labels_to_target_summary.csv,9557,e1bed937cc7f240e90c900c0877c11d3984882ab258544f1991e15eabfc542ca
02_phase2_replay/tables/paired_vs_random.csv,22521,feb8d9a2fe310daf71dbe6f5a9a9e096ce64f2be46369cd8149a2a8078e330c0
02_phase2_replay/tables/pairwise_strategy_overlap_summary.csv,11868,dbbd189a636a46a69fff5dd71a1684134e2e9e260b9f9fc95b3c76cd33a69d59
02_phase2_replay/tables/strategy_unique_selected_counts.csv,7465,f2cd9bbb26b896d354327dc64fe5f12cffc25efe6642f7ad9b10c64764d15845
03_phase3_real_active_learning/all_rounds_branch_comparison.md,1758,a630ab4313aed9157697c26795d818725f7f283b169ea7cee2ce206cb39cf37a
03_phase3_real_active_learning/figures/phase3_cumulative_positive_labels.svg,5505,ec7ee8ccc86b97c5c7041c11b9917b4aefe800769ce45a81dd3e431bdfd28ddf
03_phase3_real_active_learning/figures/phase3_final_holdout_metrics.svg,3578,de5a2dc925764c58d55f34d8832776753cde853f768476fecf5faf47044b576a
03_phase3_real_active_learning/figures/phase3_positive_rate_by_branch.svg,2695,37c9209556d833b7e1905b6ee10f325ba805a3d943a09e15308998047dd23001
03_phase3_real_active_learning/tables/phase3_acquired_labels.csv,4504,e789ed12fa48aa569fd984fea296eaf241dcfb8f2818f715ff0796b5889aa653
03_phase3_real_active_learning/tables/phase3_branch_label_summary.csv,154,579a28fb64975561bc7e940411dabe229e1f6f10b0ffa351cc228e4910219227
03_phase3_real_active_learning/tables/phase3_final_holdout_metrics.csv,503,d3b8d8959c08e7f639433b91e556dfdcbeef986b2f4cb119da00d562801c68ee
04_phase4_bayesian_optimization/figures/primary_phase4_cgmd_threshold_scatter.svg,7791,078bbde81eb089ab547303fc5fdd92ad5d09382df5f3b90e187d87f46057266c
04_phase4_bayesian_optimization/figures/primary_phase4_cgmd_yield_by_policy.svg,5141,84631a1aa850928ed30deed89fbe2a3627e8ac8fdecea97a8f6f05a5b4704718
04_phase4_bayesian_optimization/figures/primary_phase4_selected_lengths.svg,5110,3383fc8aba5b537226fef63cfe8a1c94a9cdb8939ee1cdc257e93225ae2d004e
04_phase4_bayesian_optimization/phase4d/figures/phase4d_diversity_change.svg,962,7b5fee620ea5ca9f94a4c051941952bc79b4c8c81263c3bb7a95be54d1802398
04_phase4_bayesian_optimization/phase4d/figures/phase4d_utility_tradeoff.svg,966,9abe62f971bb05179eb96ebca149f66b045eca820aab0d451c73ad803425d3f2
04_phase4_bayesian_optimization/phase4d/phase4d_report.md,840,7d5b335a8bc9e99986144cdb1f56cfb9cad5b117155756b9f115f9fff50b46cc
04_phase4_bayesian_optimization/phase4d/selected_batches/ei_similarity_aware_selected_batch.csv,4622,434e6c27bd1f49e7f6f4886696b41ca4c866d315a0c3895ba6c746ade1d19da6
04_phase4_bayesian_optimization/phase4d/selected_batches/greedy_similarity_aware_selected_batch.csv,4593,61f3cd2f5e4d97bc46a10d6eb295c5e038f66ba3995fcfcf576be5d13507a95e
04_phase4_bayesian_optimization/phase4d/selected_batches/mes_similarity_aware_selected_batch.csv,5371,66208433022c0457a147b75d3bf9ee2d0aff25fdf8823ffcf9c5e937320b50a6
04_phase4_bayesian_optimization/phase4d/selected_batches/pi_similarity_aware_selected_batch.csv,4681,7326b50426779d22581da905bc73d9c3ea316070b8da6b9fa3ebf1e3bf02b1f7
04_phase4_bayesian_optimization/phase4d/selected_batches/random_random_selected_batch.csv,2840,a941d4c12b8cf238e47c9050e2b977b708c17e2a512854736f76d0c53c293129
04_phase4_bayesian_optimization/phase4d/selected_batches/ucb_similarity_aware_selected_batch.csv,4543,f1476cb76d133a06e2fe5baa19a25e1f61f18255eb4bc23deb0607196ce1c142
04_phase4_bayesian_optimization/phase4d/tables/all_policy_tradeoffs.csv,3702,17c7becb6d06485ce699c1797a981ef22a0263e953905ac53a56b9904bea3b06
04_phase4_bayesian_optimization/phase4d/tables/manual_review_recommendations.csv,513,d1d49a7d523d266fe500a985210237dddbf0baeffcfcb77f93b88238b572baa0
04_phase4_bayesian_optimization/primary_phase4_proposal_comparison.md,435,c5548666f2f02cc9eb1f03eb9280132569b66bd7bf3dfacde128772dbf3b0a3b
04_phase4_bayesian_optimization/tables/campaign_metric_conflicts.csv,40,7495377acffb566601f25ea7933c01edbbeea1eddc2afbb1203b5cd2a44bf97e
04_phase4_bayesian_optimization/tables/primary_phase4_all_selected_peptides.csv,17555,ba04ca65aa476285cf3d91c8a16d82f148e842b705ec7474a167c85d979c42c2
04_phase4_bayesian_optimization/tables/primary_phase4_length_summary.csv,113,344422c68651b3ea0e0a6ac9118a5347103fbabfd8d5df5b548701d5350611ce
04_phase4_bayesian_optimization/tables/primary_phase4_policy_cgmd_summary.csv,282,b96f0531f62eb60608cb127814e3e65b501331e427ca1c5785642577f6ebb957
04_phase4_bayesian_optimization/tables/primary_phase4_policy_score_summary.csv,265,6cf1d036c6c4e85b2f21221a4883bbc589509bff9010a0e83fdfa99ae14f76e2
04_phase4_bayesian_optimization/tables/primary_phase4_selected_peptides_with_cgmd.csv,9361,4dcbbb401a24d1e7a0b780493b1eede49d9866cc99b1bb41dc7b01899fe3c3df
05_phase5_self_paced/figures/compute_time_comparison_initial_10.svg,3030,e91c2c38d39df552419316cf66fc71e87e6d515d679a516b22750c431d7ada2b
05_phase5_self_paced/figures/distance_vs_post_hoc_pre_query_log_loss_initial_10.svg,172283,bee5b01d45f6b29300bc87babc8d80482533740367685f2ed95134f8338bc666
05_phase5_self_paced/figures/eligible_pool_fraction_vs_round_initial_10.svg,16221,6a8b0e9d3e1949ecc88be1f199238195db92e98890c9257e6ab93c7bb19d1b3d
05_phase5_self_paced/figures/error_rate_by_difficulty_quintile_initial_10.svg,6788,44769b8401f01ad0ffd76f0ec6e54cddb4808f1b9bd8e18e7282d54efd08f377
05_phase5_self_paced/figures/holdout_f1_vs_labelled_count_initial_10.svg,16678,f395072221de59f7c45d98483c460f8119918ffbd0a144bc4861d211982f183f
05_phase5_self_paced/figures/labels_to_target_initial_10.svg,5047,1f54ab94913f50128883370b3c9825814e8a5be67638532cd2fd4bcd47a59374
05_phase5_self_paced/figures/paired_aulc_differences_initial_10.svg,3179,0a4cebaf68d938748908e29755e543e28de060a88a676f28623fd2c85c91d0de
05_phase5_self_paced/figures/selected_difficulty_vs_round_initial_10.svg,16425,029a58fcfcbd70c3369ee02e27298cfa2ffdfa8e4744ac87628240f4b9f5e13b
05_phase5_self_paced/figures/selection_overlap_heatmap_initial_10.svg,4438,fa430190678e7a3cd35fee09006d2a0c19d186ec57a9968e61ccfc59f21ae5f2
05_phase5_self_paced/figures/sequence_diversity_comparison_initial_10.svg,5061,00c8c2d4670a6cfc89e5e61b0d8665d43e7d51420b253b633a910df1f40d4fc8
05_phase5_self_paced/PHASE5_RESULTS_SUMMARY.md,7053,bf9c7561140064c7f2f495f4d8dcaf70594cd24ea962b5d1bf6cf7d6c66865c9
05_phase5_self_paced/tables/compute_time.csv,10931,29ef69335437778cd39d7760bbd0b4964e6d2a96c17c5fb4159a677a74e1b06b
05_phase5_self_paced/tables/labels_to_target_summary.csv,966,d5fe71050ca7c88a2d992d62dd11e4e3a98ed96d45d80263f164dae98fb0881e
05_phase5_self_paced/tables/learning_curves.csv,477503,ca85496bf3c92c37d5b6fb6eb2ee2da1d1287a6483264bfdd4438c9b2bcbdcb9
05_phase5_self_paced/tables/paired_aulc_differences.csv,5740,613acca0710bacd5c7f95d94930894d8f8f92ec056b6422931be91d7dc62668c
05_phase5_self_paced/tables/paired_aulc_summary.csv,2833,ea2585dc76ffc23efb1bc637cbc52309f214619f34c3ced447932d56aa09cb84
05_phase5_self_paced/tables/phase1_contextual_baseline.csv,3796,d230ce46592e1fb485337153f6984dadc53e777c0b7e51b521b9a00927a5d6be
05_phase5_self_paced/tables/proxy_validity_summary.csv,406440,4c1f7e744c5dec3a00f6bec9357d89f691467e4f732522c7587365a6cb4287b4
05_phase5_self_paced/tables/selected_positive_yield.csv,65795,100ac2a7850e3cb15e6cf4559c7bfad1a9a95117d6a932134bea132c1f511aaa
05_phase5_self_paced/tables/selection_overlap.csv,192662,56d1637058c4de1a2a6951820c56c17cd86e896a22443cc512229d8c49ac44b5
05_phase5_self_paced/tables/sequence_diversity.csv,87031,dfa256da3b5b42573fd6383190c6851d1f9dedebae52db0073102786cee26660
05_phase5_self_paced/tables/terminal_convergence_audit.csv,1245,cc5dd0271386618c9d1bda426d4e39784772b5f4d45ca13f5a173ca473bf3fbe
README.md,1378,214c451d209294f898596f6307bbbdfb08188cd3bc4d72e7cc99784c6ceba7a8
